ID,Gene,gene_length,Transcript count,weights
cg17426063,FUT11,7960,4,0.6853980126433864
cg23588893,FUT11,7960,4,0.4817106416790441
cg10675120,FUT11,7960,4,0.4857287856959744
cg23392730,CHCHD1,1605,2,0.6114356422351716
cg00291003,CHCHD1,1605,2,0.6062471437861184
cg01089095,CHCHD1,1605,2,0.6316708390432685
cg23269655,CHCHD1,1605,2,0.6144961936693956
cg04704631,CHCHD1,1605,2,0.6515639403268053
cg15781794,CHCHD1,1605,2,0.5115095247662719
cg24111809,ZSWIM8,16211,23,0.7448386640400658
cg23074011,ZSWIM8,16211,23,0.5930765897675484
cg11351475,ZSWIM8,16211,23,0.5854711909185242
cg02458292,ZSWIM8,16211,23,0.2980437389139239
cg17071648,ZSWIM8,16211,23,0.3327290017305289
cg11271505,ZSWIM8,16211,23,0.4029805261531884
cg04181644,ZSWIM8,16211,23,0.6416128242703761
cg08788576,NDST2,9920,6,0.3098371920114084
cg11993300,NDST2,9920,6,0.2504949838748608
cg24952224,NDST2,9920,6,0.1746270254720335
cg20255042,VCL,122046,7,0.4252136110467225
cg25392935,VCL,122046,7,0.415672435608889
cg17214737,VCL,122046,7,0.4385560311259455
cg18802414,VCL,122046,7,0.502312165236022
cg06291112,VCL,122046,7,0.4125146734105735
cg00995584,VCL,122046,7,0.597040181779858
cg14441964,AP3M1,29297,4,0.6697361971325518
cg06764565,AP3M1,29297,4,0.6868273888317771
cg13763308,AP3M1,29297,4,0.7314170239058364
cg05019661,AP3M1,29297,4,0.6142026951516344
cg13421116,AP3M1,29297,4,0.5226293215420991
cg13421116,ADK,558101,6,0.5226293215420991
cg18491775,KAT6B,207040,7,0.5659046424291891
cg10739686,KAT6B,207040,7,0.699371705594831
cg10359932,KAT6B,207040,7,0.686496738495684
cg11128436,KAT6B,207040,7,0.6884342507339797
cg09631472,KAT6B,207040,7,0.0442954242136934
cg10989255,VDAC2,21294,15,0.2516456219088772
cg11906176,VDAC2,21294,15,0.3607755180847651
cg26801646,VDAC2,21294,15,0.3278533697182407
cg08958793,VDAC2,21294,15,0.3838534740695875
cg19757928,VDAC2,21294,15,0.3975457737680756
cg03820205,VDAC2,21294,15,0.4214921901652169
cg02754225,VDAC2,21294,15,0.639414388621156
cg03279443,VDAC2,21294,15,0.691775752898905
cg02749825,COMTD1,2061,7,0.6136047381104794
cg18620298,COMTD1,2061,7,0.5584990983954374
cg23068548,COMTD1,2061,7,0.5234406668819758
cg08815670,COMTD1,2061,7,0.5472596892962953
cg05433039,KCNMA1,768994,23,0.6178768747192531
cg09405661,KCNMA1,768994,23,0.3806075196142269
cg10905918,RPS24,23052,13,0.7247069703475684
cg11460820,RPS24,23052,13,0.6031351692811862
cg13531509,RPS24,23052,13,0.8367220389073063
cg05028089,RPS24,23052,13,0.7630445461274109
cg08460801,RPS24,23052,13,0.8234996635859387
cg17503287,RPS24,23052,13,0.8303732775424448
cg05730301,RPS24,23052,13,0.8242792389420701
cg23620279,RPS24,23052,13,0.7483685122812458
cg26165853,RPS24,23052,13,0.7086739047659517
cg12144272,ZMIZ1,247484,4,0.2455426230721178
cg00001582,ZMIZ1,247484,4,0.7195012874109681
cg17378114,ZMIZ1,247484,4,0.7246795320535292
cg03648155,PPIF,7868,6,0.2228854913987937
cg11057378,PPIF,7868,6,0.7008348957354327
cg23585575,PPIF,7868,6,0.6047281516768199
cg14204211,PPIF,7868,6,0.6499662192860566
cg07441565,PPIF,7868,6,0.6203207915352623
cg27352063,PPIF,7868,6,0.4239431180496911
cg16098780,PPIF,7868,6,0.3659944626035604
cg25907916,ZCCHC24,63302,2,0.4037733456293826
cg17553853,ZCCHC24,63302,2,0.1698086915029561
cg24232171,ZCCHC24,63302,2,0.225503685429297
cg10928925,ZCCHC24,63302,2,0.2787087657584674
cg14862378,ANXA11,54683,13,0.2988315754146944
cg14775751,ANXA11,54683,13,0.4953708771630524
cg08701937,ANXA11,54683,13,0.569612250324126
cg15186042,ANXA11,54683,13,0.5695107731469526
cg04774559,ANXA11,54683,13,0.5672832879123267
cg27254056,ANXA11,54683,13,0.6319486556279496
cg12091732,DYDC1,20650,5,0.6487596709813661
cg25535587,DYDC1,20650,5,0.6496271353684779
cg01527459,DYDC1,20650,5,0.5755992072391213
cg06685340,TSPAN14,78957,9,0.633275442212383
cg26038751,TSPAN14,78957,9,0.3984084114809981
cg15594133,TSPAN14,78957,9,0.4030450116564907
cg12706330,GHITM,13805,1,0.3136128747670058
cg20600704,GHITM,13805,1,0.6774938752504406
cg07017119,GHITM,13805,1,0.635222549513656
cg16348242,GHITM,13805,1,0.607439008950275
cg07835809,GHITM,13805,1,0.5178787313632904
cg26930253,GHITM,13805,1,0.6566475252008452
cg25186695,GHITM,13805,1,0.5523923512757241
cg26717133,CDHR1,24967,4,0.1779591285384875
cg18311678,CDHR1,24967,4,0.2834416933800792
cg11591516,CDHR1,24967,4,0.3653146208592066
cg16678602,CDHR1,24967,4,0.3030534621373497
cg03611007,CDHR1,24967,4,0.3341998765532828
cg16211684,CDHR1,24967,4,0.5891819064845493
cg00008671,CCSER2,189931,10,0.3437196944554877
cg02133183,CCSER2,189931,10,0.1263715440488563
cg13381360,CCSER2,189931,10,0.1654846113332505
cg05906350,CCSER2,189931,10,0.146284632053277
cg00725244,CCSER2,189931,10,0.2179994202084298
cg23813514,GRID1,766938,4,0.2127296173484439
cg22876092,GRID1,766938,4,0.2079009345410832
cg17776353,BMPR1A,176188,2,0.3192491775454606
cg02313850,BMPR1A,176188,2,0.3747640931045082
cg17384647,MMRN2,33941,7,0.4515357443495397
cg05046097,MMRN2,33941,7,0.178140242176482
cg05046097,SNCG,4642,4,0.178140242176482
cg09552892,SNCG,4642,4,0.3670629936256457
cg03677069,SNCG,4642,4,0.3906217580523734
cg18539332,ADIRF,15742,3,0.2610195191805149
cg01754756,ADIRF,15742,3,0.5124035721063337
cg09573585,ADIRF,15742,3,0.5078859880983787
cg26395382,ADIRF,15742,3,0.5466963289069671
cg00167275,GLUD1,44380,6,0.65763892221986
cg07334717,GLUD1,44380,6,0.1109170692820833
cg10377144,PAPSS2,88092,5,0.4904007032464197
cg26477576,PAPSS2,88092,5,0.4585002463444467
cg17916473,PAPSS2,88092,5,0.3372705004273996
cg25968799,PAPSS2,88092,5,0.2150584414955859
cg05628107,PAPSS2,88092,5,0.287586931981415
cg22897130,PAPSS2,88092,5,0.6392078211346416
cg14433217,PAPSS2,88092,5,0.4173591562225976
cg05088680,ATAD1,89831,5,0.5304233521301281
cg04543156,ATAD1,89831,5,0.6027421965715652
cg19354023,ATAD1,89831,5,0.5336617533414804
cg24552431,ATAD1,89831,5,0.4800976162474392
cg16780568,ATAD1,89831,5,0.5916268238119035
cg00052290,ATAD1,89831,5,0.6376820964439798
cg01765473,ATAD1,89831,5,0.7130084941409565
cg03265692,ATAD1,89831,5,0.7408424585982321
cg18384060,PTEN,108817,5,0.6904436155179869
cg18384060,KLLN,4276,1,0.6904436155179869
cg08960754,PTEN,108817,5,0.5522740354044149
cg08960754,KLLN,4276,1,0.5522740354044149
cg18819818,PTEN,108817,5,0.5259570495597837
cg18819818,KLLN,4276,1,0.5259570495597837
cg10041390,PTEN,108817,5,0.5894489974957223
cg10041390,KLLN,4276,1,0.5894489974957223
cg13528847,PTEN,108817,5,0.642152671704908
cg02261018,PTEN,108817,5,0.6050914255632055
cg22564317,PTEN,108817,5,0.6876747498776472
cg03214660,PTEN,108817,5,0.6381497407280813
cg17557106,PTEN,108817,5,0.6425876951753334
cg10205334,PTEN,108817,5,0.7262657679990834
cg04059318,PTEN,108817,5,0.6563089238573135
cg27299538,PTEN,108817,5,0.7604599385899993
cg18953873,PTEN,108817,5,0.6562734636216156
cg21573601,PTEN,108817,5,0.6689126022368976
cg16404460,PTEN,108817,5,0.7182321312514055
cg01354923,PTEN,108817,5,0.7476354583559084
cg09528884,PTEN,108817,5,0.7187928772525018
cg09550257,PTEN,108817,5,0.6961496973920565
cg17114151,PTEN,108817,5,0.5310052232148604
cg17114151,KLLN,4276,1,0.5310052232148604
cg19659388,PTEN,108817,5,0.4853276012115375
cg19659388,KLLN,4276,1,0.4853276012115375
cg13885325,PTEN,108817,5,0.4191049283173401
cg13885325,KLLN,4276,1,0.4191049283173401
cg20849549,PTEN,108817,5,0.3056696880935696
cg20849549,KLLN,4276,1,0.3056696880935696
cg06947206,PTEN,108817,5,0.3661543754871285
cg06947206,KLLN,4276,1,0.3661543754871285
cg16687447,KLLN,4276,1,0.1816216037022648
cg03891929,KLLN,4276,1,0.2707991589005331
cg18665732,KLLN,4276,1,0.3426742659245678
cg08602305,KLLN,4276,1,0.3261441014691115
cg06466203,KLLN,4276,1,0.3732578326976358
cg26478401,FAS,25128,16,0.5424507883733944
cg19398115,FAS,25128,16,0.6377623836470905
cg16257983,FAS,25128,16,0.671114293454801
cg14538439,FAS,25128,16,0.6601343898247996
cg26461637,FAS,25128,16,0.5152658109689513
cg03672854,FAS,25128,16,0.6708311328477168
cg03387256,FAS,25128,16,0.5069193637032402
cg03387256,ACTA2,56316,7,0.5069193637032402
cg25212351,ACTA2,56316,7,0.5476950528276593
cg21565150,ACTA2,56316,7,0.6361489386592667
cg27008694,ACTA2,56316,7,0.6072647102357169
cg05358439,ACTA2,56316,7,0.7262395817381143
cg03158499,ACTA2,56316,7,0.7547043714421615
cg19573567,ACTA2,56316,7,0.7269640265731364
cg03520966,ACTA2,56316,7,0.7585743057182562
cg13632959,ACTA2,56316,7,0.6652201243284392
cg16672925,CH25H,1377,1,0.769673471728719
cg12547474,CH25H,1377,1,0.7938540605417003
cg24568842,CH25H,1377,1,0.7620243883214666
cg18762485,CH25H,1377,1,0.787011124576995
cg10092652,CH25H,1377,1,0.8047250173777158
cg23967742,CH25H,1377,1,0.6974181119508305
cg23410627,CH25H,1377,1,0.7134927501789172
cg11662264,CH25H,1377,1,0.7609798456778881
cg06353720,IFIT3,13077,2,0.709641516996888
cg04364339,IFIT3,13077,2,0.7206609794867337
cg16395953,IFIT1,11442,2,0.6949302229160461
cg15019617,IFIT1,11442,2,0.7663826101091661
cg07847944,IFIT5,6415,2,0.7432821954410908
cg08944563,IFIT5,6415,2,0.83468826987708
cg01290459,IFIT5,6415,2,0.8179032021439762
cg22139878,IFIT5,6415,2,0.7355260639351209
cg15154797,IFIT5,6415,2,0.5771777541915287
cg05338155,IFIT5,6415,2,0.5719401365002853
cg00708678,SLC16A12,126347,3,0.3785056739805592
cg24305584,SLC16A12,126347,3,0.6927516294466837
cg09186006,SLC16A12,126347,3,0.3786742773130954
cg11960629,SLC16A12,126347,3,0.3887445653611957
cg12005098,SLC16A12,126347,3,0.3558064063226903
cg11832210,SLC16A12,126347,3,0.3410920244385493
cg18624636,SLC16A12,126347,3,0.3440878161795531
cg02079377,SLC16A12,126347,3,0.1797758972924968
cg02584459,SLC16A12,126347,3,0.2035099629917157
cg18624900,SLC16A12,126347,3,0.5741623659875246
cg22901008,SLC16A12,126347,3,0.5568097476595675
cg06128509,KIF20B,73333,6,0.7747307537551416
cg20896197,KIF20B,73333,6,0.6502009711854851
cg10778111,KIF20B,73333,6,0.6754860904170407
cg27308707,KIF20B,73333,6,0.768582160485845
cg00071751,KIF20B,73333,6,0.6761214531138611
cg08199893,KIF20B,73333,6,0.6496474669436313
cg17001533,KIF20B,73333,6,0.6993269182379629
cg19698084,KIF20B,73333,6,0.7050704818921781
cg13369668,KIF20B,73333,6,0.6632140774615033
cg16230134,KIF20B,73333,6,0.6748383580988913
cg06291867,HTR7,117093,4,0.4924667648562348
cg26135506,HTR7,117093,4,0.2220810173353639
cg09163779,RPP30,36839,10,0.6897351633939374
cg01055714,RPP30,36839,10,0.7211018638575266
cg08976451,RPP30,36839,10,0.7404054381355628
cg12371386,RPP30,36839,10,0.7670836839824856
cg05163348,RPP30,36839,10,0.7950970066930627
cg02187457,RPP30,36839,10,0.7405588986793182
cg14470741,RPP30,36839,10,0.7845094932621542
cg13920824,RPP30,36839,10,0.7066299908714064
cg20335283,RPP30,36839,10,0.7024196221624643
cg23239742,RPP30,36839,10,0.7191045441087038
cg00435305,RPP30,36839,10,0.680801479948523
cg14706950,HECTD2,104490,6,0.5599947385760605
cg06128055,HECTD2,104490,6,0.470332133237358
cg23172884,HECTD2,104490,6,0.1666517590632354
cg02329425,HECTD2,104490,6,0.6114407999137045
cg24412117,HECTD2,104490,6,0.7616961293457909
cg26667395,PPP1R3C,4612,1,0.5707459390682594
cg20475550,PPP1R3C,4612,1,0.6268948746373518
cg09775312,PPP1R3C,4612,1,0.6080117206784953
cg07640747,PPP1R3C,4612,1,0.552134816810434
cg18644675,PPP1R3C,4612,1,0.6139646187822159
cg12486537,PPP1R3C,4612,1,0.5902512471885221
cg26448681,PPP1R3C,4612,1,0.6227338080799798
cg19902394,PPP1R3C,4612,1,0.6427063930018341
cg06051961,PPP1R3C,4612,1,0.7249606844880174
cg03617467,TNKS2,66964,1,0.4280882686618938
cg08677202,TNKS2,66964,1,0.315697473406407
cg14519036,TNKS2,66964,1,0.4139910770637154
cg12805727,TNKS2,66964,1,0.6878977356963604
cg15190077,TNKS2,66964,1,0.7364521578083157
cg23707493,TNKS2,66964,1,0.7946512875182468
cg25203092,TNKS2,66964,1,0.7170508972167622
cg21100497,FGFBP3,2894,1,0.6968252434481538
cg15111734,FGFBP3,2894,1,0.8013120184065239
cg14526525,FGFBP3,2894,1,0.7127001824274187
cg07180427,FGFBP3,2894,1,0.6710544861087072
cg05779081,BTAF1,106556,4,0.6086480402862514
cg15692031,BTAF1,106556,4,0.5492428686788294
cg17840343,BTAF1,106556,4,0.4464655650538721
cg04350610,BTAF1,106556,4,0.6955198168654358
cg00388521,CPEB3,244395,2,0.4997138085775912
cg16850511,CPEB3,244395,2,0.5142567943145233
cg16850511,MARCH5,62801,4,0.5142567943145233
cg18693568,CPEB3,244395,2,0.5216458236299765
cg18693568,MARCH5,62801,4,0.5216458236299765
cg05117785,CPEB3,244395,2,0.6404206460324756
cg05117785,MARCH5,62801,4,0.6404206460324756
cg00720072,MARCH5,62801,4,0.4709863517061319
cg23387109,MARCH5,62801,4,0.4147846408780434
cg23310314,MARCH5,62801,4,0.4376914007055207
cg23812778,MARCH5,62801,4,0.457465077632772
cg08486583,IDE,122392,8,0.4263577266659227
cg22812892,IDE,122392,8,0.4068091737579593
cg13361920,IDE,122392,8,0.5699337457572357
cg18909516,IDE,122392,8,0.5356903838700168
cg26803184,IDE,122392,8,0.5264883483415481
cg27127809,IDE,122392,8,0.4575187898406268
cg27247650,IDE,122392,8,0.5572856294682977
cg27543739,IDE,122392,8,0.5610283523791033
cg15322963,IDE,122392,8,0.6163288603840295
cg24608700,IDE,122392,8,0.6489589598217304
cg08034216,IDE,122392,8,0.6620491895391452
cg07236146,EXOC6,228315,8,0.6427210071300858
cg06021865,EXOC6,228315,8,0.7097909392070105
cg00238318,EXOC6,228315,8,0.6796518279130186
cg23353543,EXOC6,228315,8,0.501365841776604
cg06657462,EXOC6,228315,8,0.4869282050200595
cg01166685,EXOC6,228315,8,0.6041118994350988
cg25564752,EXOC6,228315,8,0.5958600572853031
cg06506078,EXOC6,228315,8,0.337810417517686
cg17895018,EXOC6,228315,8,0.2966307471000765
cg08342691,EXOC6,228315,8,0.2014759803830047
cg03099492,CYP26A1,4415,3,0.5299502723598707
cg19453618,CYP26A1,4415,3,0.6990914341377786
cg03549582,CYP26A1,4415,3,0.6462935977518547
cg14613832,CYP26A1,4415,3,0.7261060206003395
cg17712828,CYP26A1,4415,3,0.731068892075076
cg00429402,CYP26A1,4415,3,0.7245102749120853
cg01272400,FFAR4,37815,3,0.7221058464865976
cg00547445,FFAR4,37815,3,0.6851491585773224
cg00212988,FFAR4,37815,3,0.6321808364616707
cg03629447,FFAR4,37815,3,0.6013007358272164
cg12298562,RBP4,10057,3,0.5056546211574761
cg24566400,RBP4,10057,3,0.5231148674352305
cg25793377,RBP4,10057,3,0.5669007521746806
cg12936747,RBP4,10057,3,0.5884108844784649
cg00051979,FRA10AC1,34689,9,0.6504806504043119
cg00051979,FRA10AC1,34689,9,0.6504806504043119
cg01154537,FRA10AC1,34689,9,0.6868159501244534
cg09068993,FRA10AC1,34689,9,0.6098780874149908
cg09068993,FRA10AC1,34689,9,0.6098780874149908
cg16661579,FRA10AC1,34689,9,0.4252800547924571
cg06152496,FRA10AC1,34689,9,0.3437080057741484
cg17233127,FRA10AC1,34689,9,0.4062504181898927
cg23690369,FRA10AC1,34689,9,0.4243454628684506
cg07550278,FRA10AC1,34689,9,0.4267537691317663
cg10830758,FRA10AC1,34689,9,0.5742653056407374
cg00057569,FRA10AC1,34689,9,0.6803564672919996
cg19122423,FRA10AC1,34689,9,0.6169607120124334
cg03969957,FRA10AC1,34689,9,0.6085112170273076
cg23210118,SLC35G1,62089,6,0.666510867229439
cg13361703,SLC35G1,62089,6,0.7554247071996385
cg11438755,SLC35G1,62089,6,0.4820561070098819
cg16235861,SLC35G1,62089,6,0.5117759099043764
cg01300410,SLC35G1,62089,6,0.3827530619457513
cg12260653,SLC35G1,62089,6,0.3349880318146864
cg10197862,SLC35G1,62089,6,0.3153406876261525
cg14276592,SLC35G1,62089,6,0.4841565940152942
cg06335343,SLC35G1,62089,6,0.5188117785959226
cg03244690,SLC35G1,62089,6,0.6248825617113556
cg01862366,SLC35G1,62089,6,0.5960141126988583
cg08711724,NOC3L,47712,5,0.7464057204713693
cg27221266,NOC3L,47712,5,0.7143470630677177
cg07270175,NOC3L,47712,5,0.7398505176366632
cg11380830,NOC3L,47712,5,0.5975133085017539
cg00387771,HELLS,68115,12,0.7454793893660474
cg22992472,HELLS,68115,12,0.7626204139487655
cg12849335,HELLS,68115,12,0.7684031448820604
cg14954466,HELLS,68115,12,0.5339477351716103
cg06334471,HELLS,68115,12,0.4752375086662464
cg15205127,HELLS,68115,12,0.5213194466912134
cg01570069,HELLS,68115,12,0.5738850657502087
cg07489134,HELLS,68115,12,0.8040115851823724
cg04629194,PDLIM1,53452,5,0.5200993261634436
cg09144424,PDLIM1,53452,5,0.3605964712018348
cg20362772,PDLIM1,53452,5,0.3695132439387181
cg19960880,PDLIM1,53452,5,0.1364107552966131
cg25098077,PDLIM1,53452,5,0.3848680011771052
cg26273962,SORBS1,249643,22,0.4707300212730429
cg09780955,SORBS1,249643,22,0.4091075205118741
cg16402879,SORBS1,249643,22,0.4429347140319497
cg16932098,SORBS1,249643,22,0.4658197846270684
cg22665089,SORBS1,249643,22,0.5672712748223729
cg21235838,SORBS1,249643,22,0.401953655486821
cg12239750,ALDH18A1,50767,5,0.4638946598904572
cg14538374,ALDH18A1,50767,5,0.5260144237060924
cg26892368,ALDH18A1,50767,5,0.4856301185296167
cg26169020,ALDH18A1,50767,5,0.4724334439983068
cg12211962,ALDH18A1,50767,5,0.6166590675308569
cg17287984,ALDH18A1,50767,5,0.6900327080491832
cg05906871,ALDH18A1,50767,5,0.768576712024271
cg05889321,ALDH18A1,50767,5,0.7960817391986463
cg09465149,ALDH18A1,50767,5,0.5653809283576727
cg14192396,ALDH18A1,50767,5,0.550435648595869
cg09323434,CCNJ,17476,4,0.5799416859012801
cg26268044,CCNJ,17476,4,0.7309383024868735
cg04590978,CCNJ,17476,4,0.7105581443927141
cg01016800,CCNJ,17476,4,0.6442567240231741
cg24255928,CCNJ,17476,4,0.6504295038417547
cg08461586,CCNJ,17476,4,0.5539492768616687
cg00015024,CCNJ,17476,4,0.7122108424506768
cg11930665,CCNJ,17476,4,0.7373975615087138
cg22864416,CCNJ,17476,4,0.3385080553197442
cg23868720,TLL2,149312,3,0.6065068476433703
cg08978350,TLL2,149312,3,0.6841697273807539
cg01069845,TLL2,149312,3,0.7367616625844495
cg15942382,TLL2,149312,3,0.7373984072482584
cg20416391,TLL2,149312,3,0.5482625570068622
cg05134775,TLL2,149312,3,0.5419500612335613
cg10038087,TLL2,149312,3,0.5809463735473812
cg27358811,TM9SF3,69343,6,0.5710012599744427
cg23141096,TM9SF3,69343,6,0.5412505857235682
cg22056044,TM9SF3,69343,6,0.6243746747716148
cg17270843,FRAT1,2650,2,0.4725487111444052
cg04428185,FRAT1,2650,2,0.3829237221092605
cg25527915,FRAT1,2650,2,0.5124145568864846
cg15432938,FRAT1,2650,2,0.6628773465129933
cg24352805,FRAT1,2650,2,0.6231822076506092
cg00928478,FRAT1,2650,2,0.5592056334378703
cg02167865,FRAT1,2650,2,0.5916648933946237
cg03097111,FRAT1,2650,2,0.6269610005382432
cg00260655,FRAT2,2203,1,0.2576453573814872
cg05835744,PGAM1,7281,3,0.4324458363957965
cg05336550,PGAM1,7281,3,0.5268688030265483
cg18268492,PGAM1,7281,3,0.5423943145576724
cg00313973,PGAM1,7281,3,0.6304104985376296
cg13669465,EXOSC1,9875,11,0.7627733251236813
cg06296107,EXOSC1,9875,11,0.7972030098559199
cg07903316,EXOSC1,9875,11,0.7536045669668416
cg06655560,EXOSC1,9875,11,0.5222362966174701
cg06655560,ZDHHC16,11200,18,0.5222362966174701
cg18296227,EXOSC1,9875,11,0.6610673264350312
cg18296227,ZDHHC16,11200,18,0.6610673264350312
cg17052375,EXOSC1,9875,11,0.7505227711726993
cg17052375,ZDHHC16,11200,18,0.7505227711726993
cg10820675,ZDHHC16,11200,18,0.5800441922258176
cg09881021,ZDHHC16,11200,18,0.629456573583691
cg14481481,ZDHHC16,11200,18,0.5682569849081978
cg12917258,MMS19,40470,20,0.5162364776224722
cg19770550,MMS19,40470,20,0.1145474567191953
cg11535486,MMS19,40470,20,0.2738284231267751
cg10913777,MMS19,40470,20,0.2137379496824523
cg26510027,MMS19,40470,20,0.2211080474279528
cg26510027,UBTD1,72341,1,0.2211080474279528
cg26884261,MMS19,40470,20,0.2021614759538162
cg26884261,UBTD1,72341,1,0.2021614759538162
cg23396286,MMS19,40470,20,0.2418045732175144
cg23396286,UBTD1,72341,1,0.2418045732175144
cg12591302,MMS19,40470,20,0.2378442513567682
cg12591302,UBTD1,72341,1,0.2378442513567682
cg00010168,UBTD1,72341,1,0.2664712655569227
cg07923717,UBTD1,72341,1,0.2308696281840394
cg02590038,UBTD1,72341,1,0.3106638891112398
cg23981905,UBTD1,72341,1,0.3669337980683117
cg10343327,ANKRD2,11443,4,0.3331732275089318
cg17552801,ANKRD2,11443,4,0.6099854757652473
cg13271963,ANKRD2,11443,4,0.0830063104658675
cg17158083,MORN4,19034,4,0.767121306341989
cg11795674,MORN4,19034,4,0.6055226218173752
cg15431576,MORN4,19034,4,0.5838144354433776
cg12367621,MORN4,19034,4,0.7926228926980675
cg06124827,MORN4,19034,4,0.6707520259634568
cg14548882,MORN4,19034,4,0.6410363732646606
cg10030921,MORN4,19034,4,0.5527283493190698
cg08949011,PI4K2A,92060,2,0.558031843735808
cg24343515,PI4K2A,92060,2,0.5712333172982664
cg04293876,PI4K2A,92060,2,0.4640453533658271
cg00997424,PI4K2A,92060,2,0.7258431436279417
cg17001106,PI4K2A,92060,2,0.651351091690024
cg07179548,PI4K2A,92060,2,0.4774925287633665
cg03983811,PI4K2A,92060,2,0.5876116462219506
cg10022510,AVPI1,9899,1,0.6864428617384438
cg19133903,AVPI1,9899,1,0.5256896187640442
cg17287326,AVPI1,9899,1,0.646473148069246
cg16906375,AVPI1,9899,1,0.4309865860834602
cg10066305,AVPI1,9899,1,0.6282586497723759
cg24224884,AVPI1,9899,1,0.3848906673907981
cg09291654,AVPI1,9899,1,0.5177529639374507
cg09874752,SFRP5,5201,1,0.7054247943521864
cg06576393,SFRP5,5201,1,0.6336226744120956
cg23331932,R3HCC1L,110267,4,0.6889155188531527
cg21179051,R3HCC1L,110267,4,0.5579087765470986
cg25327233,R3HCC1L,110267,4,0.5343349720626533
cg12523226,R3HCC1L,110267,4,0.6773121929555549
cg24163616,LOXL4,20560,1,0.4941839510161442
cg09335911,LOXL4,20560,1,0.4131393925504848
cg20214853,LOXL4,20560,1,0.293996115348143
cg04677227,LOXL4,20560,1,0.5944311461105568
cg11632906,LOXL4,20560,1,0.6543971537849255
cg07146435,LOXL4,20560,1,0.6144073310337526
cg07931714,PYROXD2,31619,5,0.5371790508902992
cg03852570,PYROXD2,31619,5,0.5378492872785048
cg06443542,HPS1,30729,14,0.5278862490084425
cg04964571,HPS1,30729,14,0.5283775071204095
cg20340596,HPS1,30729,14,0.0673986493161758
